93,1,1197.60,463.78,77.95,166.85,1,-1,-1,-1
93,2,1248.66,459.61,57.98,162.26,1,-1,-1,-1
93,3,885.18,455.42,52.45,149.14,1,-1,-1,-1
93,4,822.33,455.58,52.56,149.54,1,-1,-1,-1
93,5,1447.02,455.28,114.85,262.52,1,-1,-1,-1
93,6,666.74,462.65,29.59,85.50,1,-1,-1,-1
93,7,904.92,467.45,47.14,98.37,1,-1,-1,-1
93,9,1620.77,437.18,50.28,154.71,1,-1,-1,-1
93,10,714.31,467.21,38.23,86.75,1,-1,-1,-1
93,18,577.90,460.58,53.36,152.40,1,-1,-1,-1
93,19,1280.96,465.13,56.56,190.27,1,-1,-1,-1
93,22,1270.39,459.99,90.26,209.80,1,-1,-1,-1
93,24,1753.00,556.52,155.45,136.37,1,-1,-1,-1
93,32,162.68,454.38,40.70,84.32,1,-1,-1,-1
