339,3,1623.64,433.88,94.41,259.65,1,-1,-1,-1
339,19,380.38,460.17,3.61,7.53,1,-1,-1,-1
339,42,904.28,458.51,86.14,220.57,1,-1,-1,-1
339,45,1272.01,462.90,63.83,160.04,1,-1,-1,-1
339,58,1198.08,461.13,83.19,166.38,1,-1,-1,-1
339,62,1598.22,441.13,52.76,131.94,1,-1,-1,-1
339,74,1729.10,549.52,178.18,147.08,1,-1,-1,-1
339,77,1636.85,422.62,139.05,404.58,1,-1,-1,-1
339,82,651.51,462.99,38.90,91.08,1,-1,-1,-1
339,84,1634.94,658.80,139.15,199.98,1,-1,-1,-1
339,85,151.64,467.81,28.49,71.05,1,-1,-1,-1
339,86,1649.36,412.77,115.54,300.93,1,-1,-1,-1
339,88,1670.29,506.76,265.30,182.26,1,-1,-1,-1
339,91,1840.00,437.40,50.83,134.25,1,-1,-1,-1
339,92,1635.87,425.03,145.24,308.86,1,-1,-1,-1
339,94,1836.76,435.79,81.78,150.61,1,-1,-1,-1
339,96,1654.79,432.81,67.83,232.67,1,-1,-1,-1
