48,1,1237.65,481.34,60.43,140.47,1,-1,-1,-1
48,2,1278.88,463.72,63.53,158.94,1,-1,-1,-1
48,3,816.47,459.32,49.90,136.97,1,-1,-1,-1
48,4,768.24,469.91,43.19,126.67,1,-1,-1,-1
48,5,1174.34,459.37,94.92,219.55,1,-1,-1,-1
48,6,670.17,464.64,26.13,82.20,1,-1,-1,-1
48,7,908.61,465.59,62.41,111.86,1,-1,-1,-1
48,9,1623.04,439.79,48.15,154.43,1,-1,-1,-1
48,10,759.86,486.18,59.59,117.03,1,-1,-1,-1
48,17,1802.45,467.01,83.23,148.80,1,-1,-1,-1
48,18,516.06,452.32,51.47,113.66,1,-1,-1,-1
48,19,1754.50,265.94,169.15,435.17,1,-1,-1,-1
48,21,1857.48,397.06,52.73,346.37,1,-1,-1,-1
48,22,1697.63,456.28,121.01,255.41,1,-1,-1,-1
