41,1,1221.56,468.52,72.66,158.26,1,-1,-1,-1
41,2,1279.22,459.55,64.44,164.03,1,-1,-1,-1
41,3,812.73,458.47,47.84,134.62,1,-1,-1,-1
41,4,758.36,466.07,41.71,127.56,1,-1,-1,-1
41,5,1147.89,450.02,89.93,222.64,1,-1,-1,-1
41,6,670.86,462.69,27.27,84.59,1,-1,-1,-1
41,7,907.80,466.92,62.09,111.29,1,-1,-1,-1
41,9,1623.18,435.27,48.85,156.23,1,-1,-1,-1
41,10,785.40,487.66,54.30,106.65,1,-1,-1,-1
41,17,1762.12,474.77,71.44,127.71,1,-1,-1,-1
41,18,510.89,455.02,41.52,92.01,1,-1,-1,-1
41,19,1797.83,400.14,121.01,311.33,1,-1,-1,-1
41,21,1865.11,420.72,48.87,321.02,1,-1,-1,-1
41,22,1768.35,452.72,102.21,272.81,1,-1,-1,-1
