282,2,1395.28,462.23,-3.06,-8.88,1,-1,-1,-1
282,3,1345.22,438.23,99.78,238.60,1,-1,-1,-1
282,9,1614.60,429.34,50.43,166.63,1,-1,-1,-1
282,19,503.32,461.59,36.16,93.97,1,-1,-1,-1
282,42,710.55,465.75,62.64,173.43,1,-1,-1,-1
282,45,1194.42,448.55,90.13,197.92,1,-1,-1,-1
282,58,1168.63,439.63,122.86,317.70,1,-1,-1,-1
282,62,1278.34,460.62,92.52,224.31,1,-1,-1,-1
282,67,1339.54,486.79,48.81,108.63,1,-1,-1,-1
282,72,1222.42,472.99,89.90,210.63,1,-1,-1,-1
282,74,1734.66,539.60,189.71,152.10,1,-1,-1,-1
282,76,1317.98,465.41,53.96,147.22,1,-1,-1,-1
282,77,1223.90,441.57,77.07,271.87,1,-1,-1,-1
282,78,505.77,469.14,29.68,69.79,1,-1,-1,-1
282,80,887.81,468.52,66.46,111.65,1,-1,-1,-1
282,82,662.11,460.95,34.65,89.91,1,-1,-1,-1
