384,3,1976.22,453.76,4.63,12.82,1,-1,-1,-1
384,42,1123.64,444.46,98.56,275.99,1,-1,-1,-1
384,45,1274.00,450.87,60.54,167.93,1,-1,-1,-1
384,58,1210.46,473.34,72.04,153.07,1,-1,-1,-1
384,62,1927.12,430.16,41.97,107.58,1,-1,-1,-1
384,77,1819.76,449.70,101.54,316.92,1,-1,-1,-1
384,82,658.22,464.23,28.28,84.34,1,-1,-1,-1
384,86,2103.97,484.22,99.56,286.83,1,-1,-1,-1
384,92,1782.59,446.64,139.25,334.24,1,-1,-1,-1
384,98,1232.91,479.40,53.01,144.87,1,-1,-1,-1
384,103,1947.14,456.44,29.26,104.80,1,-1,-1,-1
384,104,2196.15,981.11,-33.20,-54.01,1,-1,-1,-1
384,105,1610.31,434.14,43.95,159.15,1,-1,-1,-1
384,107,1784.46,455.28,37.88,113.16,1,-1,-1,-1
384,110,1655.62,414.06,135.48,323.71,1,-1,-1,-1
384,111,1043.69,478.06,140.45,235.73,1,-1,-1,-1
384,112,883.06,462.71,55.09,120.97,1,-1,-1,-1
384,114,1711.14,489.37,264.42,241.52,1,-1,-1,-1
384,115,1381.53,493.17,43.33,103.38,1,-1,-1,-1
384,116,1704.79,457.48,53.21,138.78,1,-1,-1,-1
384,117,326.61,458.08,47.05,85.82,1,-1,-1,-1
384,118,1720.58,582.93,162.20,151.40,1,-1,-1,-1
