369,3,1847.53,440.10,76.43,199.10,1,-1,-1,-1
369,42,1035.97,438.24,101.04,267.31,1,-1,-1,-1
369,45,1273.78,457.99,61.30,163.31,1,-1,-1,-1
369,58,1201.83,461.36,77.79,169.25,1,-1,-1,-1
369,62,1757.01,446.07,121.48,347.58,1,-1,-1,-1
369,77,1815.42,434.65,109.14,304.22,1,-1,-1,-1
369,82,658.00,464.66,28.50,83.02,1,-1,-1,-1
369,84,2020.56,745.02,139.13,199.93,1,-1,-1,-1
369,86,1960.45,458.72,103.78,298.96,1,-1,-1,-1
369,92,1747.47,458.84,151.56,288.27,1,-1,-1,-1
369,96,2027.52,433.13,72.12,212.41,1,-1,-1,-1
369,98,1213.94,458.62,63.57,172.06,1,-1,-1,-1
369,100,1635.74,597.18,103.11,144.51,1,-1,-1,-1
369,103,1844.99,435.39,80.19,271.27,1,-1,-1,-1
369,104,1998.86,826.12,47.79,77.74,1,-1,-1,-1
369,105,1612.06,432.71,45.35,160.13,1,-1,-1,-1
369,107,1874.23,437.28,46.81,206.25,1,-1,-1,-1
369,110,1654.25,423.41,130.82,312.58,1,-1,-1,-1
369,111,1012.80,500.03,120.05,201.49,1,-1,-1,-1
369,112,891.92,467.16,52.14,114.49,1,-1,-1,-1
369,114,1613.82,438.01,346.70,303.78,1,-1,-1,-1
369,115,1367.28,504.38,31.61,80.72,1,-1,-1,-1
