404,42,1238.85,451.16,126.65,296.70,1,-1,-1,-1
404,45,1259.69,453.51,67.56,167.14,1,-1,-1,-1
404,58,1240.17,463.37,68.23,152.51,1,-1,-1,-1
404,62,2101.89,420.30,-1.84,-4.72,1,-1,-1,-1
404,77,1725.16,478.22,-14.67,-35.19,1,-1,-1,-1
404,82,657.14,464.44,29.20,85.21,1,-1,-1,-1
404,92,1586.33,447.65,175.76,318.11,1,-1,-1,-1
404,98,1240.20,489.20,48.52,132.59,1,-1,-1,-1
404,105,1609.32,437.63,47.80,160.81,1,-1,-1,-1
404,107,1778.98,470.37,17.60,52.58,1,-1,-1,-1
404,112,866.14,461.66,56.14,118.66,1,-1,-1,-1
404,114,1811.68,510.45,237.63,217.05,1,-1,-1,-1
404,116,1642.49,469.94,48.13,128.34,1,-1,-1,-1
404,117,335.55,456.96,26.93,49.13,1,-1,-1,-1
404,118,1740.26,597.67,156.71,146.28,1,-1,-1,-1
404,122,835.97,462.53,84.69,117.08,1,-1,-1,-1
