178,1,1201.76,476.65,78.64,150.82,1,-1,-1,-1
178,2,1272.46,466.36,52.23,154.32,1,-1,-1,-1
178,3,1046.49,443.38,63.79,179.25,1,-1,-1,-1
178,4,841.20,436.85,68.32,201.58,1,-1,-1,-1
178,7,805.26,456.34,54.01,174.69,1,-1,-1,-1
178,9,1612.40,432.76,52.48,164.77,1,-1,-1,-1
178,18,729.29,468.93,76.13,199.40,1,-1,-1,-1
178,19,805.66,455.26,74.02,169.94,1,-1,-1,-1
178,32,185.80,463.57,37.94,75.38,1,-1,-1,-1
178,34,968.18,450.55,67.62,183.91,1,-1,-1,-1
178,42,504.94,462.78,48.56,92.02,1,-1,-1,-1
178,44,1476.32,504.74,29.40,80.90,1,-1,-1,-1
178,45,941.62,479.36,68.04,152.08,1,-1,-1,-1
178,49,1431.26,494.23,51.36,78.74,1,-1,-1,-1
178,53,1646.21,507.03,48.80,103.31,1,-1,-1,-1
