173,-1,720.63,448.90,71.40,210.94,0.684081,-1,-1,-1
173,-1,1678.13,509.69,39.51,101.58,0.624108,-1,-1,-1
173,-1,1039.36,452.14,62.13,177.99,0.505298,-1,-1,-1
173,-1,1616.52,431.82,53.24,165.91,0.484605,-1,-1,-1
173,-1,822.55,464.15,80.47,160.42,0.471605,-1,-1,-1
173,-1,498.59,468.17,46.57,77.64,0.434040,-1,-1,-1
173,-1,1198.16,474.07,83.31,154.78,0.352906,-1,-1,-1
173,-1,951.86,447.68,73.62,181.77,0.351703,-1,-1,-1
173,-1,1465.77,497.27,42.54,75.66,0.308480,-1,-1,-1
173,-1,182.56,463.73,44.91,75.04,0.284337,-1,-1,-1
173,-1,1463.58,497.20,45.23,106.13,0.269772,-1,-1,-1
