226,-1,646.60,459.03,67.28,148.21,0.715114,-1,-1,-1
226,-1,584.43,464.63,57.81,149.45,0.607853,-1,-1,-1
226,-1,863.27,450.15,108.34,251.02,0.595198,-1,-1,-1
226,-1,1602.31,425.97,71.58,179.09,0.594469,-1,-1,-1
226,-1,1167.76,446.30,67.25,197.97,0.588199,-1,-1,-1
226,-1,1069.78,460.45,101.27,199.53,0.541693,-1,-1,-1
226,-1,1284.79,461.66,54.05,160.15,0.438251,-1,-1,-1
226,-1,1379.85,504.51,28.35,93.72,0.346364,-1,-1,-1
226,-1,1291.71,462.08,65.12,161.30,0.285234,-1,-1,-1
226,-1,1280.53,462.30,43.26,160.70,0.277144,-1,-1,-1
226,-1,1224.88,458.54,58.40,169.20,0.269923,-1,-1,-1
