107,-1,1552.93,431.53,128.65,305.07,0.850854,-1,-1,-1
107,-1,596.24,454.94,72.03,170.66,0.685809,-1,-1,-1
107,-1,910.77,455.59,57.20,151.25,0.623119,-1,-1,-1
107,-1,1185.43,468.39,56.82,192.72,0.608322,-1,-1,-1
107,-1,838.32,458.37,58.45,150.46,0.563508,-1,-1,-1
107,-1,671.69,461.41,26.28,84.72,0.537086,-1,-1,-1
107,-1,1275.42,459.02,70.10,162.88,0.376606,-1,-1,-1
107,-1,839.19,499.49,51.61,108.34,0.366423,-1,-1,-1
107,-1,188.50,463.29,32.06,69.26,0.293641,-1,-1,-1
107,-1,1183.57,457.24,79.22,197.72,0.269704,-1,-1,-1
