110,-1,1558.01,431.13,190.51,309.15,0.870594,-1,-1,-1
110,-1,606.48,457.43,61.33,172.62,0.722775,-1,-1,-1
110,-1,1139.64,478.29,99.40,183.01,0.663845,-1,-1,-1
110,-1,908.07,457.73,59.68,150.64,0.588461,-1,-1,-1
110,-1,671.63,460.81,26.17,84.67,0.585560,-1,-1,-1
110,-1,845.50,455.62,59.17,151.80,0.494393,-1,-1,-1
110,-1,588.35,460.87,55.15,165.12,0.407313,-1,-1,-1
110,-1,1263.52,454.70,48.32,167.75,0.400648,-1,-1,-1
110,-1,1268.34,456.65,70.99,165.50,0.361115,-1,-1,-1
110,-1,189.09,463.60,31.85,70.08,0.305175,-1,-1,-1
110,-1,159.90,442.44,35.97,96.46,0.251204,-1,-1,-1
