135,-1,1827.09,434.85,92.49,328.67,0.743145,-1,-1,-1
135,-1,640.14,451.39,60.99,186.36,0.730668,-1,-1,-1
135,-1,953.42,449.42,58.99,159.25,0.536125,-1,-1,-1
135,-1,1615.66,431.81,53.13,165.78,0.513754,-1,-1,-1
135,-1,872.70,454.89,79.12,160.85,0.501666,-1,-1,-1
135,-1,1006.51,458.97,63.20,189.67,0.459767,-1,-1,-1
135,-1,187.20,463.74,36.46,68.96,0.410448,-1,-1,-1
135,-1,1707.72,502.40,72.22,112.49,0.369521,-1,-1,-1
135,-1,1254.67,455.33,51.79,164.58,0.300070,-1,-1,-1
135,-1,1194.04,459.98,71.63,168.74,0.297632,-1,-1,-1
135,-1,1291.06,463.85,47.72,157.43,0.254561,-1,-1,-1
