72,-1,1423.10,460.54,155.20,228.26,0.827609,-1,-1,-1
72,-1,1314.15,448.92,77.84,242.34,0.729954,-1,-1,-1
72,-1,845.61,456.24,58.05,139.92,0.663610,-1,-1,-1
72,-1,551.16,456.76,53.85,131.53,0.629484,-1,-1,-1
72,-1,666.60,462.39,29.28,85.87,0.627700,-1,-1,-1
72,-1,797.48,454.47,47.50,144.68,0.525261,-1,-1,-1
72,-1,1218.25,477.20,66.08,151.82,0.504236,-1,-1,-1
72,-1,906.05,470.65,59.49,108.39,0.472674,-1,-1,-1
72,-1,722.76,465.74,39.74,91.07,0.269568,-1,-1,-1
72,-1,1742.99,539.72,176.36,152.16,0.255476,-1,-1,-1
