185,-1,759.40,455.41,89.32,213.99,0.563083,-1,-1,-1
185,-1,1057.46,451.05,69.48,180.93,0.520130,-1,-1,-1
185,-1,993.07,463.55,58.05,171.83,0.429625,-1,-1,-1
185,-1,514.19,467.26,54.49,112.02,0.424968,-1,-1,-1
185,-1,753.00,456.80,70.31,210.41,0.421138,-1,-1,-1
185,-1,1206.66,482.66,76.58,144.88,0.363256,-1,-1,-1
185,-1,1617.08,432.43,49.25,169.33,0.357543,-1,-1,-1
185,-1,1596.93,517.66,49.33,90.33,0.329262,-1,-1,-1
185,-1,662.74,461.32,37.84,92.12,0.324805,-1,-1,-1
185,-1,512.73,465.96,70.71,150.13,0.264253,-1,-1,-1
