78,-1,865.82,455.34,45.66,141.47,0.676496,-1,-1,-1
78,-1,1322.47,455.11,130.32,247.42,0.651142,-1,-1,-1
78,-1,665.32,462.85,30.57,84.26,0.610133,-1,-1,-1
78,-1,1208.04,469.90,77.53,157.29,0.477288,-1,-1,-1
78,-1,1410.60,464.25,79.24,228.42,0.469369,-1,-1,-1
78,-1,561.23,459.59,50.69,143.79,0.461705,-1,-1,-1
78,-1,1348.64,454.63,73.41,240.00,0.421749,-1,-1,-1
78,-1,909.49,469.77,53.59,107.99,0.419794,-1,-1,-1
78,-1,1289.28,462.10,62.05,158.09,0.336540,-1,-1,-1
78,-1,806.33,457.65,53.66,144.26,0.318495,-1,-1,-1
78,-1,1615.35,435.25,52.43,154.32,0.287118,-1,-1,-1
78,-1,723.01,464.03,39.91,93.49,0.272875,-1,-1,-1
