139,-1,645.31,453.16,61.26,190.71,0.668523,-1,-1,-1
139,-1,962.93,457.53,96.99,190.69,0.519516,-1,-1,-1
139,-1,880.54,455.09,75.57,162.22,0.402022,-1,-1,-1
139,-1,1614.84,431.62,54.18,169.26,0.399427,-1,-1,-1
139,-1,1870.06,486.06,49.43,277.24,0.391799,-1,-1,-1
139,-1,1682.85,502.77,64.85,109.00,0.373429,-1,-1,-1
139,-1,188.60,465.43,35.48,67.44,0.368441,-1,-1,-1
139,-1,1192.91,460.31,75.34,169.59,0.293447,-1,-1,-1
139,-1,1257.62,452.85,46.47,167.41,0.283073,-1,-1,-1
139,-1,956.99,449.15,64.19,168.00,0.282382,-1,-1,-1
139,-1,955.32,448.63,83.44,198.49,0.254703,-1,-1,-1
