132,-1,636.26,456.42,64.36,180.99,0.655580,-1,-1,-1
132,-1,1755.05,437.57,164.56,323.39,0.554473,-1,-1,-1
132,-1,1030.26,462.32,72.76,184.78,0.547395,-1,-1,-1
132,-1,948.09,449.68,55.15,162.75,0.546763,-1,-1,-1
132,-1,883.15,453.19,64.39,162.46,0.480289,-1,-1,-1
132,-1,1621.19,435.82,47.65,156.83,0.428313,-1,-1,-1
132,-1,1291.98,463.68,49.79,157.99,0.383829,-1,-1,-1
132,-1,189.43,462.70,33.45,69.65,0.365356,-1,-1,-1
132,-1,449.84,467.49,40.84,91.43,0.342209,-1,-1,-1
132,-1,1806.88,434.86,109.59,324.21,0.291267,-1,-1,-1
132,-1,1193.75,466.25,74.55,165.08,0.290580,-1,-1,-1
132,-1,1260.19,456.01,48.93,167.06,0.250605,-1,-1,-1
