82,-1,1342.96,447.05,122.72,258.14,0.803199,-1,-1,-1
82,-1,867.66,458.58,47.43,140.50,0.711752,-1,-1,-1
82,-1,665.92,463.03,29.73,84.61,0.604915,-1,-1,-1
82,-1,1209.92,478.80,73.91,149.46,0.515112,-1,-1,-1
82,-1,814.81,464.67,49.94,137.37,0.486826,-1,-1,-1
82,-1,909.01,469.03,49.65,109.79,0.458672,-1,-1,-1
82,-1,1288.70,464.79,63.74,155.36,0.395334,-1,-1,-1
82,-1,1615.30,434.52,53.26,156.55,0.321673,-1,-1,-1
82,-1,800.52,457.58,61.93,146.28,0.290077,-1,-1,-1
82,-1,1743.38,545.32,175.64,146.44,0.272898,-1,-1,-1
82,-1,567.65,474.00,53.99,139.85,0.258754,-1,-1,-1
